13:01:46.252 [restartedMain] INFO  c.app.journal.JournalAppApplication -Starting JournalAppApplication using Java 24.0.1 with PID 33432 (C:\Users\hp\Desktop\Study\Java-programs\JournalApplication\journal\target\classes started by hp in C:\Users\hp\Desktop\Study\Java-programs\JournalApplication)
16:24:11.567 -------- [cluster-ClusterId{value='69b7e0f15ff45f1ed891c550', description='Cluster0'}-ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017] --- INFO  --- org.mongodb.driver.cluster -------- Monitor thread successfully connected to server with description ServerDescription{address=ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017, type=REPLICA_SET_SECONDARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=531711800, minRoundTripTimeNanos=0, setName='atlas-10vsg5-shard-0', canonicalAddress=ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017, hosts=[ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=57, topologyVersion=TopologyVersion{processId=69b30fd5ea006f2a16d8bf3e, counter=4}, lastWriteDate=Mon Mar 16 16:24:10 IST 2026, lastUpdateTimeNanos=1446232369437100} 
16:25:04.771 -------- [SpringApplicationShutdownHook] --- INFO  --- o.s.b.w.e.tomcat.GracefulShutdown -------- Commencing graceful shutdown. Waiting for active requests to complete 
16:25:05.578 -------- [tomcat-shutdown] --- INFO  --- o.s.b.w.e.tomcat.GracefulShutdown -------- Graceful shutdown complete 
16:25:25.749 -------- [restartedMain] --- INFO  --- c.app.journal.JournalAppApplication -------- Starting JournalAppApplication using Java 17.0.18 with PID 10888 (C:\Users\hp\Desktop\Study\Java-programs\JournalApplication\journal\target\classes started by hp in C:\Users\hp\Desktop\Study\Java-programs\JournalApplication) 
16:25:25.757 -------- [restartedMain] --- DEBUG --- c.app.journal.JournalAppApplication -------- Running with Spring Boot v3.5.11, Spring v6.2.16 
16:25:25.761 -------- [restartedMain] --- INFO  --- c.app.journal.JournalAppApplication -------- No active profile set, falling back to 1 default profile: "default" 
16:25:26.065 -------- [restartedMain] --- INFO  --- o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor -------- Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable 
16:25:26.066 -------- [restartedMain] --- INFO  --- o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor -------- For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG' 
16:25:28.958 -------- [restartedMain] --- INFO  --- o.s.d.r.c.RepositoryConfigurationDelegate -------- Bootstrapping Spring Data MongoDB repositories in DEFAULT mode. 
16:25:29.163 -------- [restartedMain] --- INFO  --- o.s.d.r.c.RepositoryConfigurationDelegate -------- Finished Spring Data repository scanning in 184 ms. Found 2 MongoDB repository interfaces. 
16:25:30.962 -------- [restartedMain] --- INFO  --- o.s.b.w.e.tomcat.TomcatWebServer -------- Tomcat initialized with port 8080 (http) 
16:25:30.990 -------- [restartedMain] --- INFO  --- o.a.coyote.http11.Http11NioProtocol -------- Initializing ProtocolHandler ["http-nio-8080"] 
16:25:30.997 -------- [restartedMain] --- INFO  --- o.a.catalina.core.StandardService -------- Starting service [Tomcat] 
16:25:30.998 -------- [restartedMain] --- INFO  --- o.a.catalina.core.StandardEngine -------- Starting Servlet engine: [Apache Tomcat/10.1.52] 
16:25:31.199 -------- [restartedMain] --- INFO  --- o.a.c.c.C.[Tomcat].[localhost].[/] -------- Initializing Spring embedded WebApplicationContext 
16:25:31.203 -------- [restartedMain] --- INFO  --- o.s.b.w.s.c.ServletWebServerApplicationContext -------- Root WebApplicationContext: initialization completed in 5132 ms 
16:25:32.088 -------- [cluster-ClusterId{value='69b7e1a316d373663e2be453', description='Cluster0'}-srv-cluster0.b7jb1jb.mongodb.net] --- INFO  --- org.mongodb.driver.cluster -------- Adding discovered server ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017 to client view of cluster 
16:25:32.117 -------- [restartedMain] --- INFO  --- org.mongodb.driver.client -------- MongoClient with metadata {"application": {"name": "Cluster0"}, "driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "5.5.2"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Microsoft/17.0.18+8-LTS"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='mailmerajansari_db_user', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@361a61c7, com.mongodb.Jep395RecordCodecProvider@c3205f8, com.mongodb.KotlinCodecProvider@707e758]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=cluster0.b7jb1jb.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-10vsg5-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverMonitoringMode=AUTO, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='Cluster0', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null, timeoutMS=null} 
16:25:32.209 -------- [cluster-ClusterId{value='69b7e1a316d373663e2be453', description='Cluster0'}-srv-cluster0.b7jb1jb.mongodb.net] --- INFO  --- org.mongodb.driver.cluster -------- Adding discovered server ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017 to client view of cluster 
16:25:32.218 -------- [cluster-ClusterId{value='69b7e1a316d373663e2be453', description='Cluster0'}-srv-cluster0.b7jb1jb.mongodb.net] --- INFO  --- org.mongodb.driver.cluster -------- Adding discovered server ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017 to client view of cluster 
16:25:32.989 -------- [restartedMain] --- INFO  --- o.s.b.d.a.OptionalLiveReloadServer -------- LiveReload server is running on port 35729 
16:25:33.581 -------- [restartedMain] --- INFO  --- org.mongodb.driver.cluster -------- Waiting for server to become available for operation with ID 5. Remaining time: 29960 ms. Selector: WritableServerSelector, topology description: {type=REPLICA_SET, servers=[{address=ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, {address=ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, {address=ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}]. 
16:25:35.179 -------- [cluster-ClusterId{value='69b7e1a316d373663e2be453', description='Cluster0'}-ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017] --- INFO  --- org.mongodb.driver.cluster -------- Monitor thread successfully connected to server with description ServerDescription{address=ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, type=REPLICA_SET_SECONDARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=1033123000, minRoundTripTimeNanos=0, setName='atlas-10vsg5-shard-0', canonicalAddress=ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, hosts=[ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=57, topologyVersion=TopologyVersion{processId=69b3142d06876aecd9b70acd, counter=3}, lastWriteDate=Mon Mar 16 16:25:34 IST 2026, lastUpdateTimeNanos=1446315967497000} 
16:25:35.179 -------- [cluster-ClusterId{value='69b7e1a316d373663e2be453', description='Cluster0'}-ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017] --- INFO  --- org.mongodb.driver.cluster -------- Monitor thread successfully connected to server with description ServerDescription{address=ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017, type=REPLICA_SET_SECONDARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=1033120300, minRoundTripTimeNanos=0, setName='atlas-10vsg5-shard-0', canonicalAddress=ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017, hosts=[ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=57, topologyVersion=TopologyVersion{processId=69b30fd5ea006f2a16d8bf3e, counter=4}, lastWriteDate=Mon Mar 16 16:25:34 IST 2026, lastUpdateTimeNanos=1446315967495400} 
16:25:35.179 -------- [cluster-ClusterId{value='69b7e1a316d373663e2be453', description='Cluster0'}-ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017] --- INFO  --- org.mongodb.driver.cluster -------- Monitor thread successfully connected to server with description ServerDescription{address=ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, type=REPLICA_SET_PRIMARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=1033101200, minRoundTripTimeNanos=0, setName='atlas-10vsg5-shard-0', canonicalAddress=ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, hosts=[ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff00000000000000dc, setVersion=57, topologyVersion=TopologyVersion{processId=69b311ad332d80e6a3807b8e, counter=6}, lastWriteDate=Mon Mar 16 16:25:34 IST 2026, lastUpdateTimeNanos=1446315967496900} 
16:25:35.189 -------- [cluster-ClusterId{value='69b7e1a316d373663e2be453', description='Cluster0'}-ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017] --- INFO  --- org.mongodb.driver.cluster -------- Discovered replica set primary ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017 with max election id 7fffffff00000000000000dc and max set version 57 
16:25:37.166 -------- [restartedMain] --- INFO  --- o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer -------- Global AuthenticationManager configured with AuthenticationProvider bean with name authenticationProvider 
16:25:37.167 -------- [restartedMain] --- WARN  --- o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer -------- Global AuthenticationManager configured with an AuthenticationProvider bean. UserDetailsService beans will not be used by Spring Security for automatically configuring username/password login. Consider removing the AuthenticationProvider bean. Alternatively, consider using the UserDetailsService in a manually instantiated DaoAuthenticationProvider. If the current configuration is intentional, to turn off this warning, increase the logging level of 'org.springframework.security.config.annotation.authentication.configuration.InitializeUserDetailsBeanManagerConfigurer' to ERROR 
16:25:37.462 -------- [restartedMain] --- DEBUG --- o.s.s.web.DefaultSecurityFilterChain -------- Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, LogoutFilter, BasicAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter 
16:25:38.091 -------- [restartedMain] --- INFO  --- o.a.coyote.http11.Http11NioProtocol -------- Starting ProtocolHandler ["http-nio-8080"] 
16:25:38.168 -------- [restartedMain] --- INFO  --- o.s.b.w.e.tomcat.TomcatWebServer -------- Tomcat started on port 8080 (http) with context path '/' 
16:25:38.204 -------- [restartedMain] --- INFO  --- c.app.journal.JournalAppApplication -------- Started JournalAppApplication in 14.361 seconds (process running for 17.43) 
16:49:32.520 -------- [SpringApplicationShutdownHook] --- INFO  --- o.s.b.w.e.tomcat.GracefulShutdown -------- Commencing graceful shutdown. Waiting for active requests to complete 
16:49:32.694 -------- [tomcat-shutdown] --- INFO  --- o.s.b.w.e.tomcat.GracefulShutdown -------- Graceful shutdown complete 
16:49:35.044 -------- [restartedMain] --- INFO  --- c.app.journal.JournalAppApplication -------- Starting JournalAppApplication using Java 17.0.18 with PID 31660 (C:\Users\hp\Desktop\Study\Java-programs\JournalApplication\journal\target\classes started by hp in C:\Users\hp\Desktop\Study\Java-programs\JournalApplication) 
16:49:35.047 -------- [restartedMain] --- DEBUG --- c.app.journal.JournalAppApplication -------- Running with Spring Boot v3.5.11, Spring v6.2.16 
16:49:35.048 -------- [restartedMain] --- INFO  --- c.app.journal.JournalAppApplication -------- No active profile set, falling back to 1 default profile: "default" 
16:49:35.117 -------- [restartedMain] --- INFO  --- o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor -------- Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable 
16:49:35.119 -------- [restartedMain] --- INFO  --- o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor -------- For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG' 
16:49:35.850 -------- [restartedMain] --- INFO  --- o.s.d.r.c.RepositoryConfigurationDelegate -------- Bootstrapping Spring Data MongoDB repositories in DEFAULT mode. 
16:49:35.910 -------- [restartedMain] --- INFO  --- o.s.d.r.c.RepositoryConfigurationDelegate -------- Finished Spring Data repository scanning in 53 ms. Found 2 MongoDB repository interfaces. 
16:49:36.477 -------- [restartedMain] --- INFO  --- o.s.b.w.e.tomcat.TomcatWebServer -------- Tomcat initialized with port 8080 (http) 
16:49:36.489 -------- [restartedMain] --- INFO  --- o.a.coyote.http11.Http11NioProtocol -------- Initializing ProtocolHandler ["http-nio-8080"] 
16:49:36.491 -------- [restartedMain] --- INFO  --- o.a.catalina.core.StandardService -------- Starting service [Tomcat] 
16:49:36.492 -------- [restartedMain] --- INFO  --- o.a.catalina.core.StandardEngine -------- Starting Servlet engine: [Apache Tomcat/10.1.52] 
16:49:36.550 -------- [restartedMain] --- INFO  --- o.a.c.c.C.[Tomcat].[localhost].[/] -------- Initializing Spring embedded WebApplicationContext 
16:49:36.551 -------- [restartedMain] --- INFO  --- o.s.b.w.s.c.ServletWebServerApplicationContext -------- Root WebApplicationContext: initialization completed in 1431 ms 
16:49:36.950 -------- [restartedMain] --- INFO  --- org.mongodb.driver.client -------- MongoClient with metadata {"application": {"name": "Cluster0"}, "driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "5.5.2"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Microsoft/17.0.18+8-LTS"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='mailmerajansari_db_user', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@35348bc5, com.mongodb.Jep395RecordCodecProvider@5b3ed21f, com.mongodb.KotlinCodecProvider@4c658851]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=cluster0.b7jb1jb.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-10vsg5-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverMonitoringMode=AUTO, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='Cluster0', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null, timeoutMS=null} 
